cooler_id,failure_probability
641a2b1ad7ea6414a6da4acf04e1b3b5f5695e568a05a81dfb0c049e3beff646,0.0002
3dd71b394df7d150f671a8a24906ccdf9348b92f83f2b64cb0eec745cff7ada8,0.0002
f8cdb3bf9807208eba5ae739849af61302fe3d2553372034af3ef38d55dca3c9,0.0002
138b5d4f6134a6ba50e4278b082023e8d9d63a92d4d6f819538daa525348c93a,0.0002
d72135aa7116f6eb8e4ba573af4373f0d28b73ce197982bd27269123c08fcda3,0.0002
aaedd86bcd85cc7228ca0610c760d9a7679aee40cbe26bff203bf21cc7a24f10,0.0002
667cea6aad3d47dc6eb7b260875e4d878de937cd500ab5c614f5dc4056542821,0.0002
abac3180828931b631e768abcde0a0d46c01613b547c1af49654a787ae40eb09,0.0002
1de3753f45a65c8c12f2919523e84b52d152d069ea41c3acfd153babaacee77f,0.0002
b930cbb5e860c84c3df527b251f6200fb9a8bf5f1341fb04137978c9a4cdc344,0.0002
b28c7472eea0e37b357261a6a11db4934dc7318af6e418d10c5ec8f766656d6f,0.0002
0b3760772cd5271bd51b5cbe9a5600965afde1d10f34bb6a5cda5910abbb71a1,0.0002
dc426ba58fcb9caa45a0a3d7ce2de73a6f821b87a1c6beb1385441780c6993c6,0.0002
3d484fd6ae71125e737e5bb939e66986f6de0592b4799c876d679e1a14ef2c62,0.0002
8eba737abe5b06bef9d0ceccc8c8b768948650480017ba35a7652fe500fb2527,0.0002
de2d9b11077ccf14a10bd9da79329f479df6f1e6a1b621966af0171a8119ddb7,0.0002
fab533c171cf1d3535d5902bed2bcf13c4ee528f0c8ae002cae3959d7118b25c,0.0002
692a9ffe3f8b7c70d9a23a30509c0a9f88c2932189eb961aa13754c4a6220393,0.0002
0b8101a4362d68c631305cacfa0c033ef8851f74efd759959b574adfc0c51337,0.0002
87e300e223a161ef794754c3b6f6ed720139a7e331c2d819096c36ea3065cf39,0.0002
29834a0055e61857eea44e953eea3a285ece251a7e557ceedc85e04f0a714b9a,0.0002
95b495ffe043caf32acd76a13b7d496dacdbbce8d2aba2f17019f2528aaf08c4,0.0002
870b9e0f085614ee6233d679e265b39e5d40d4b92af781f33d964ff603a47465,0.0002
bbff39b38c050706a46e2322c9a085402387c1d5d0fa5ba2efb996b868e423cd,0.0002
d5868c29ef431ee5db1ff6a6ea1968d8c2e79e6d3abbad1d6fad2a10ac86193e,0.0002
e2e039f22eb0f625b4315c4fe6b6f3baedeb226fffa16e41db71ced4a037ddc0,0.0002
a261ab25bca53a8db0ceed5f20eef86f0e7f993b43004b28f02530f3a4372e13,0.0002
861f0ee16d5ebd1f9a11e425bc078764914f1e43cebf304dda64e6edb2ed32d4,0.0002
bbf5a0a643695584bfcd2cf2004f58d4b019da9a845531af470efce1090e055a,0.0002
1995f5d3dfefa2bfeaab967421b67c3ec24ecee8db624274bb108687c3b9d8aa,0.0002
f6efd705a3112fffd23db77297bdaddfc20429b23201bb30efa76ecc90024dcc,0.0001
4aceb3c042f4667ac2c7731f80705dcefc7e7deaea277a4813c1759a7c086b43,0.0001
f10c5379de75805abe4441ad75652ecf35941d725d6a032df6f2d6e8335ce59f,0.0001
6180ab260e74dfb71bc1a33c31a5b52f89e9df5929e72955e303713c57219421,0.0001
020195cf7309e056fe12142d727e67deb7c123302a6fc10b549e2a27a2ff19f5,0.0001
3b825237c709db9aa32683a5c9fe9dbc59c6bdf29525da14a007e7f0a835e4b7,0.0001
575e6272e14c5705bc1d62701692eb3849decfd57bb8096fb326b19bbee30b99,0.0001
620e8c985efcd014bbac3820fea7f473e68a2c4dcbed68fd041a2f15ff4e12af,0.0001
34faab0b6ca82f46299d4c96837c14a63a824a591e072ab8e7d32664080ed3a5,0.0001
a9684db2b674c36d4be50ab04ee35460e302a9ac371feb812fb61697b0c0b4d6,0.0001
0f86f9f0a8ac8f4e6247de91c2be87f5e21a39721ea5b9b854e4bd8bc9cdbde4,0.0001
67a55297e36a40dcb167cd7f0cf3c1ae0e04b4182dacebabfd1d9b4def822b7c,0.0001
3f74efa22243e3dbe5b4007b0d720461e0bc06108f26f84925be6ecba21daaae,0.0001
07ac6cebff27e7c34165803f14b83b19ecb0f0e1097c775eee6f8a190837f56a,0.0001
e7dff5c10b5fef706b831fc76e6393d538773e9a219d01721ad99bb79821694a,0.0001
eaa59f720d377b30ae2984419f0cc8dcfc0b8512250dfccff4268977c8b37f87,0.0001
d676ea7fdc28b68c58e5157cb7f52be998b9da1045bc4df3361e92b1e7546b2d,0.0001
6fc61f736fcd0b41ef5f1f44a5f3af21ab6eb160b831154ba22f387c36f98a63,0.0001
